INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	800	Uganda	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	32.39100438	1.279557331	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	800	Uganda	F	Female	SEX	F	Female	32.39100438	1.279557331	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	800	Uganda	M	Male	SEX	M	Male	32.39100438	1.279557331	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	804	Ukraine	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	31.40270802	49.00735945	1.0	4	Country or Area	Europe and Northern America	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	804	Ukraine	F	Female	SEX	F	Female	31.40270802	49.00735945	1.0	4	Country or Area	Europe and Northern America	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	804	Ukraine	M	Male	SEX	M	Male	31.40270802	49.00735945	1.0	4	Country or Area	Europe and Northern America	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	784	United Arab Emirates	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	53.98279159	23.43322219	1.0	4	Country or Area	Northern Africa and Western Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	784	United Arab Emirates	F	Female	SEX	F	Female	53.98279159	23.43322219	1.0	4	Country or Area	Northern Africa and Western Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	784	United Arab Emirates	M	Male	SEX	M	Male	53.98279159	23.43322219	1.0	4	Country or Area	Northern Africa and Western Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	826	United Kingdom of Great Britain and Northern Ireland	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	-2.23830539	53.27691757	1.0	4	Country or Area	Europe and Northern America	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	826	United Kingdom of Great Britain and Northern Ireland	F	Female	SEX	F	Female	-2.23830539	53.27691757	1.0	4	Country or Area	Europe and Northern America	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	826	United Kingdom of Great Britain and Northern Ireland	M	Male	SEX	M	Male	-2.23830539	53.27691757	1.0	4	Country or Area	Europe and Northern America	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	834	United Republic of Tanzania	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	34.80521182	-6.265332606	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	834	United Republic of Tanzania	F	Female	SEX	F	Female	34.80521182	-6.265332606	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	834	United Republic of Tanzania	M	Male	SEX	M	Male	34.80521182	-6.265332606	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	840	United States of America	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	-99.13830311	39.5277871	1.0	4	Country or Area	Europe and Northern America	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	840	United States of America	F	Female	SEX	F	Female	-99.13830311	39.5277871	1.0	4	Country or Area	Europe and Northern America	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	840	United States of America	M	Male	SEX	M	Male	-99.13830311	39.5277871	1.0	4	Country or Area	Europe and Northern America	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	850	United States Virgin Islands	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	-64.76960113	17.73297693		4	Country or Area	Latin America and the Caribbean	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	850	United States Virgin Islands	F	Female	SEX	F	Female	-64.76960113	17.73297693		4	Country or Area	Latin America and the Caribbean	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	850	United States Virgin Islands	M	Male	SEX	M	Male	-64.76960113	17.73297693		4	Country or Area	Latin America and the Caribbean	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	858	Uruguay	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	-56.01387025	-32.8002838	1.0	4	Country or Area	Latin America and the Caribbean	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	858	Uruguay	F	Female	SEX	F	Female	-56.01387025	-32.8002838	1.0	4	Country or Area	Latin America and the Caribbean	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	858	Uruguay	M	Male	SEX	M	Male	-56.01387025	-32.8002838	1.0	4	Country or Area	Latin America and the Caribbean	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	860	Uzbekistan	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	63.11944558	41.77560518	1.0	4	Country or Area	Central and Southern Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	860	Uzbekistan	F	Female	SEX	F	Female	63.11944558	41.77560518	1.0	4	Country or Area	Central and Southern Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	860	Uzbekistan	M	Male	SEX	M	Male	63.11944558	41.77560518	1.0	4	Country or Area	Central and Southern Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	548	Vanuatu	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	167.0679779	-15.34445547	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	548	Vanuatu	F	Female	SEX	F	Female	167.0679779	-15.34445547	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	548	Vanuatu	M	Male	SEX	M	Male	167.0679779	-15.34445547	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	862	Venezuela (Bolivarian Republic of)	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	-66.15642084	7.121324748	1.0	4	Country or Area	Latin America and the Caribbean	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	862	Venezuela (Bolivarian Republic of)	F	Female	SEX	F	Female	-66.15642084	7.121324748	1.0	4	Country or Area	Latin America and the Caribbean	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	862	Venezuela (Bolivarian Republic of)	M	Male	SEX	M	Male	-66.15642084	7.121324748	1.0	4	Country or Area	Latin America and the Caribbean	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	704	Viet Nam	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	105.802499	10.09643079	1.0	4	Country or Area	Eastern and South-Eastern Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	704	Viet Nam	F	Female	SEX	F	Female	105.802499	10.09643079	1.0	4	Country or Area	Eastern and South-Eastern Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	704	Viet Nam	M	Male	SEX	M	Male	105.802499	10.09643079	1.0	4	Country or Area	Eastern and South-Eastern Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	732	Western Sahara	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	-13.13515523	24.66265342		4	Country or Area	Northern Africa and Western Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	732	Western Sahara	F	Female	SEX	F	Female	-13.13515523	24.66265342		4	Country or Area	Northern Africa and Western Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	732	Western Sahara	M	Male	SEX	M	Male	-13.13515523	24.66265342		4	Country or Area	Northern Africa and Western Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	887	Yemen	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	45.22389143	15.22242099	1.0	4	Country or Area	Northern Africa and Western Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	887	Yemen	F	Female	SEX	F	Female	45.22389143	15.22242099	1.0	4	Country or Area	Northern Africa and Western Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	887	Yemen	M	Male	SEX	M	Male	45.22389143	15.22242099	1.0	4	Country or Area	Northern Africa and Western Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	894	Zambia	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	27.850329	-14.59701056	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	894	Zambia	F	Female	SEX	F	Female	27.850329	-14.59701056	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	894	Zambia	M	Male	SEX	M	Male	27.850329	-14.59701056	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	716	Zimbabwe	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	29.86909584	-19.00075492	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	716	Zimbabwe	F	Female	SEX	F	Female	29.86909584	-19.00075492	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	716	Zimbabwe	M	Male	SEX	M	Male	29.86909584	-19.00075492	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
