INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE__F__Y15T24,OBS_VALUE__M__Y15T24,OBS_VALUE___T__Y15T24,OBS_VALUE__F__Y_GE15,OBS_VALUE__M__Y_GE15,OBS_VALUE___T__Y_GE15,OBS_VALUE__F__Y_GE25,OBS_VALUE__M__Y_GE25,OBS_VALUE___T__Y_GE25,NATURE__F__Y15T24,NATURE__M__Y15T24,NATURE___T__Y15T24,NATURE__F__Y_GE15,NATURE__M__Y_GE15,NATURE___T__Y_GE15,NATURE__F__Y_GE25,NATURE__M__Y_GE25,NATURE___T__Y_GE25,COMMENT_OBS__F__Y15T24,COMMENT_OBS__M__Y15T24,COMMENT_OBS___T__Y15T24,COMMENT_OBS__F__Y_GE15,COMMENT_OBS__M__Y_GE15,COMMENT_OBS___T__Y_GE15,COMMENT_OBS__F__Y_GE25,COMMENT_OBS__M__Y_GE25,COMMENT_OBS___T__Y_GE25,isLatestValue__F__Y15T24,isLatestValue__M__Y15T24,isLatestValue___T__Y15T24,isLatestValue__F__Y_GE15,isLatestValue__M__Y_GE15,isLatestValue___T__Y_GE15,isLatestValue__F__Y_GE25,isLatestValue__M__Y_GE25,isLatestValue___T__Y_GE25
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",100,Bulgaria,BGR,25.23763153,42.75731323,Europe and Northern America,G,Global,2019,PT,Percent,2011,23.6,26.0,25.0,10.1,12.3,11.3,9.1,11.0,10.1,C,C,C,C,C,C,C,C,C,Break in series: Methodology revised; Repository: Eurostat special tabulation;,Break in series: Methodology revised; Repository: Eurostat special tabulation;,Break in series: Methodology revised; Repository: Eurostat special tabulation;,Break in series: Methodology revised; Repository: Eurostat special tabulation;,Break in series: Methodology revised; Repository: Eurostat special tabulation;,Break in series: Methodology revised; Repository: Eurostat special tabulation;,Break in series: Methodology revised; Repository: Eurostat special tabulation;,Break in series: Methodology revised; Repository: Eurostat special tabulation;,Break in series: Methodology revised; Repository: Eurostat special tabulation;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",100,Bulgaria,BGR,25.23763153,42.75731323,Europe and Northern America,G,Global,2019,PT,Percent,2012,26.0,29.5,28.1,10.8,13.5,12.3,9.8,12.1,11.0,C,C,C,C,C,C,C,C,C,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",100,Bulgaria,BGR,25.23763153,42.75731323,Europe and Northern America,G,Global,2019,PT,Percent,2013,25.7,30.2,28.4,11.8,13.9,12.9,11.0,12.6,11.8,C,C,C,C,C,C,C,C,C,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",100,Bulgaria,BGR,25.23763153,42.75731323,Europe and Northern America,G,Global,2019,PT,Percent,2014,23.7,23.8,23.8,10.4,12.3,11.4,9.7,11.5,10.6,C,C,C,C,C,C,C,C,C,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",100,Bulgaria,BGR,25.23763153,42.75731323,Europe and Northern America,G,Global,2019,PT,Percent,2015,22.3,21.2,21.7,8.4,9.8,9.1,7.7,9.0,8.4,C,C,C,C,C,C,C,C,C,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",100,Bulgaria,BGR,25.23763153,42.75731323,Europe and Northern America,G,Global,2019,PT,Percent,2016,16.9,17.4,17.2,7.0,8.1,7.6,6.5,,7.1,C,C,C,C,C,C,C,,C,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,,Repository: Eurostat special tabulation;,False,False,False,False,False,False,False,,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",100,Bulgaria,BGR,25.23763153,42.75731323,Europe and Northern America,G,Global,2019,PT,Percent,2017,12.5,13.3,12.9,6.0,6.4,6.2,5.7,5.9,5.8,C,C,C,C,C,C,C,C,C,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,Repository: Eurostat special tabulation;,True,True,True,True,True,True,True,True,True
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",104,Myanmar,MMR,96.51752295,21.19332882,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2015,1.8,1.4,1.6,0.9,0.7,0.8,0.6,0.5,0.5,C,C,C,C,C,C,C,C,C,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing; Employment definition: Excluding own-use production workers; ;,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing; Employment definition: Excluding own-use production workers; ;,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing; Employment definition: Excluding own-use production workers; ;,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing; Employment definition: Excluding own-use production workers; ;,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing; Employment definition: Excluding own-use production workers; ;,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing; Employment definition: Excluding own-use production workers; ;,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing; Employment definition: Excluding own-use production workers; ;,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing; Employment definition: Excluding own-use production workers; ;,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing; Employment definition: Excluding own-use production workers; ;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",104,Myanmar,MMR,96.51752295,21.19332882,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2017,4.8,3.3,4.0,2.0,1.2,1.6,1.3,0.7,1.0,C,C,C,C,C,C,C,C,C,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing; Employment definition: Excluding own-use production workers; ;,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing; Employment definition: Excluding own-use production workers; ;,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing; Employment definition: Excluding own-use production workers; ;,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing; Employment definition: Excluding own-use production workers; ;,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing; Employment definition: Excluding own-use production workers; ;,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing; Employment definition: Excluding own-use production workers; ;,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing; Employment definition: Excluding own-use production workers; ;,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing; Employment definition: Excluding own-use production workers; ;,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing; Employment definition: Excluding own-use production workers; ;,True,True,True,True,True,True,True,True,True
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",108,Burundi,BDI,29.89080992,-3.366387428,Sub-Saharan Africa,G,Global,2019,PT,Percent,2008,,,,1.1,2.2,1.6,,,,,,,C,C,C,,,,,,,,,,,,,,,,False,False,False,,,
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",108,Burundi,BDI,29.89080992,-3.366387428,Sub-Saharan Africa,G,Global,2019,PT,Percent,2014,2.0,4.4,2.9,1.2,2.1,1.6,0.9,1.5,1.2,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 10 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 10 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 10 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 10 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 10 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 10 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 10 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 10 years old;;,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 10 years old;;,True,True,True,True,True,True,True,True,True
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",112,Belarus,BLR,28.04940161,53.54193075,Europe and Northern America,G,Global,2019,PT,Percent,2009,,,,4.6,7.5,6.1,,,,,,,C,C,C,,,,,,,,,,,,,,,,False,False,False,,,
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",112,Belarus,BLR,28.04940161,53.54193075,Europe and Northern America,G,Global,2019,PT,Percent,2016,8.5,12.7,10.7,4.2,7.5,5.8,3.8,6.9,5.3,C,C,C,C,C,C,C,C,C,Population coverage: Excluding non-permanent residents; Institutional sector coverage: Private sector only; Age coverage - maximum age: 74 years old;; ;,Population coverage: Excluding non-permanent residents; Institutional sector coverage: Private sector only; Age coverage - maximum age: 74 years old;; ;,Population coverage: Excluding non-permanent residents; Institutional sector coverage: Private sector only; Age coverage - maximum age: 74 years old;; ;,Population coverage: Excluding non-permanent residents; Institutional sector coverage: Private sector only; Age coverage - maximum age: 74 years oldNonstandard age group: Excluding ages 75+; ;,Population coverage: Excluding non-permanent residents; Institutional sector coverage: Private sector only; Age coverage - maximum age: 74 years oldNonstandard age group: Excluding ages 75+; ;,Population coverage: Excluding non-permanent residents; Institutional sector coverage: Private sector only; Age coverage - maximum age: 74 years oldNonstandard age group: Excluding ages 75+; ;,Population coverage: Excluding non-permanent residents; Institutional sector coverage: Private sector only; Age coverage - maximum age: 74 years oldNonstandard age group: Excluding ages 75+; ;,Population coverage: Excluding non-permanent residents; Institutional sector coverage: Private sector only; Age coverage - maximum age: 74 years oldNonstandard age group: Excluding ages 75+; ;,Population coverage: Excluding non-permanent residents; Institutional sector coverage: Private sector only; Age coverage - maximum age: 74 years oldNonstandard age group: Excluding ages 75+; ;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",112,Belarus,BLR,28.04940161,53.54193075,Europe and Northern America,G,Global,2019,PT,Percent,2017,7.2,11.2,9.3,4.0,7.2,5.7,3.7,6.8,5.3,C,C,C,C,C,C,C,C,C,Employment definition: Excluding own-use production workers; Population coverage: Excluding non-permanent residents; Institutional sector coverage: Private sector only; Age coverage - maximum age: 74 years old;;,Employment definition: Excluding own-use production workers; Population coverage: Excluding non-permanent residents; Institutional sector coverage: Private sector only; Age coverage - maximum age: 74 years old;;,Employment definition: Excluding own-use production workers; Population coverage: Excluding non-permanent residents; Institutional sector coverage: Private sector only; Age coverage - maximum age: 74 years old;;,Employment definition: Excluding own-use production workers; Population coverage: Excluding non-permanent residents; Institutional sector coverage: Private sector only; Age coverage - maximum age: 74 years oldNonstandard age group: Excluding ages 75+;,Employment definition: Excluding own-use production workers; Population coverage: Excluding non-permanent residents; Institutional sector coverage: Private sector only; Age coverage - maximum age: 74 years old;;,Employment definition: Excluding own-use production workers; Population coverage: Excluding non-permanent residents; Institutional sector coverage: Private sector only; Age coverage - maximum age: 74 years oldNonstandard age group: Excluding ages 75+;,Employment definition: Excluding own-use production workers; Population coverage: Excluding non-permanent residents; Institutional sector coverage: Private sector only; Age coverage - maximum age: 74 years oldNonstandard age group: Excluding ages 75+;,Employment definition: Excluding own-use production workers; Population coverage: Excluding non-permanent residents; Institutional sector coverage: Private sector only; Age coverage - maximum age: 74 years oldNonstandard age group: Excluding ages 75+;,Employment definition: Excluding own-use production workers; Population coverage: Excluding non-permanent residents; Institutional sector coverage: Private sector only; Age coverage - maximum age: 74 years oldNonstandard age group: Excluding ages 75+;,True,True,True,True,True,True,True,True,True
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",116,Cambodia,KHM,104.922836,12.71163737,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2000,,,,2.8,2.1,2.5,,,,,,,C,C,C,,,,,,,Data reference period: November; Age coverage - minimum age: 10 years old;;,Data reference period: November; Age coverage - minimum age: 10 years old;;,Data reference period: November; Age coverage - minimum age: 10 years old;;,,,,,,,False,False,False,,,
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",116,Cambodia,KHM,104.922836,12.71163737,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2001,,,,1.9,1.3,1.6,,,,,,,C,C,C,,,,,,,Data reference period: November; Age coverage - minimum age: 10 years old;;,Data reference period: November; Age coverage - minimum age: 10 years old;;,Data reference period: November; Age coverage - minimum age: 10 years old;;,,,,,,,False,False,False,,,
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",116,Cambodia,KHM,104.922836,12.71163737,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2004,,,,7.4,7.7,7.5,,,,,,,C,C,C,,,,,,,Break in series: Other or unspecified type of break; Data reference period: November; Age coverage - minimum age: 10 years old; ;,Break in series: Other or unspecified type of break; Data reference period: November; Age coverage - minimum age: 10 years old; ;,Break in series: Other or unspecified type of break; Data reference period: November; Age coverage - minimum age: 10 years old; ;,,,,,,,False,False,False,,,
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",116,Cambodia,KHM,104.922836,12.71163737,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2007,,,,,,0.9,,,,,,,,,C,,,,,,,,,Age coverage - maximum age: 64 years old;,,,,,,,,,False,,,
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",116,Cambodia,KHM,104.922836,12.71163737,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2008,,,,,,0.4,,,,,,,,,C,,,,,,,,,Age coverage - maximum age: 64 years old;,,,,,,,,,False,,,
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",116,Cambodia,KHM,104.922836,12.71163737,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2009,,,,,,0.2,,,,,,,,,C,,,,,,,,,Age coverage - maximum age: 64 years old;,,,,,,,,,False,,,
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",116,Cambodia,KHM,104.922836,12.71163737,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2010,0.4,0.7,0.5,0.3,0.4,0.4,0.2,0.3,0.3,C,C,C,C,C,C,C,C,C,Age coverage - maximum age: 64 years old;,Age coverage - maximum age: 64 years old;,Age coverage - maximum age: 64 years old;,Age coverage - maximum age: 64 years old;,Age coverage - maximum age: 64 years old;,Age coverage - maximum age: 64 years old;,Age coverage - maximum age: 64 years old;,Age coverage - maximum age: 64 years old;,Age coverage - maximum age: 64 years old;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",116,Cambodia,KHM,104.922836,12.71163737,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2011,,,,,,0.2,,,,,,,,,C,,,,,,,,,Age coverage - maximum age: 64 years old;,,,,,,,,,False,,,
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",116,Cambodia,KHM,104.922836,12.71163737,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2012,1.4,1.8,1.6,1.1,1.4,1.3,1.0,1.3,1.2,C,C,C,C,C,C,C,C,C,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing;,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing;,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing;,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing;,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing;,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing;,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing;,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing;,Break in series: Methodology revised; Repository: ILO-STATISTICS - Micro data processing;,True,True,True,False,False,False,True,True,True
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",116,Cambodia,KHM,104.922836,12.71163737,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2013,,,,0.3,0.3,0.3,,,,,,,C,C,C,,,,,,,Age coverage - maximum age: 64 years old;,Age coverage - maximum age: 64 years old;,Age coverage - maximum age: 64 years old;,,,,,,,False,False,False,,,
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",116,Cambodia,KHM,104.922836,12.71163737,Eastern and South-Eastern Asia,G,Global,2019,PT,Percent,2014,,,,0.2,0.2,0.2,,,,,,,C,C,C,,,,,,,Age coverage - maximum age: 64 years old;,Age coverage - maximum age: 64 years old;,Age coverage - maximum age: 64 years old;,,,,,,,True,True,True,,,
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",12,Algeria,DZA,2.678164227,28.15940032,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2000,,,,29.7,29.8,29.8,,,,,,,C,C,C,,,,,,,,,,,,,,,,False,False,False,,,
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",12,Algeria,DZA,2.678164227,28.15940032,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2001,,,47.8,,,27.3,,,20.0,,,C,,,C,,,C,,,Data reference period: September;,,,Data reference period: September;,,,Data reference period: September;,,,False,,,False,,,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",12,Algeria,DZA,2.678164227,28.15940032,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2002,,,,,,25.9,,,,,,,,,C,,,,,,,,,Data reference period: September;,,,,,,,,,False,,,
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",12,Algeria,DZA,2.678164227,28.15940032,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2003,,,,25.4,23.4,23.7,,,,,,,C,C,C,,,,,,,Data reference period: September;,Data reference period: September;,Data reference period: September;,,,,,,,False,False,False,,,
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",12,Algeria,DZA,2.678164227,28.15940032,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2004,,,,18.2,17.5,17.7,,,,,,,C,C,C,,,,,,,Data reference period: September;,Data reference period: September;,Data reference period: September;,,,,,,,False,False,False,,,
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",12,Algeria,DZA,2.678164227,28.15940032,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2005,,,31.1,,,15.3,,,10.5,,,C,,,C,,,C,,,Data reference period: September;,,,Data reference period: September;,,,Data reference period: September;,,,False,,,False,,,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",12,Algeria,DZA,2.678164227,28.15940032,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2006,,,24.3,,,12.3,,,8.9,,,C,,,C,,,C,,,Data reference period: September;,,,Data reference period: September;,,,Data reference period: September;,,,False,,,False,,,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",12,Algeria,DZA,2.678164227,28.15940032,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2007,,,27.4,,,13.8,,,10.0,,,C,,,C,,,C,,,Data reference period: September;,,,Data reference period: September;,,,Data reference period: September;,,,False,,,False,,,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",12,Algeria,DZA,2.678164227,28.15940032,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2008,,,23.8,,,11.3,,,7.9,,,C,,,C,,,C,,,Data reference period: September;,,,Data reference period: September;,,,Data reference period: September;,,,False,,,False,,,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",12,Algeria,DZA,2.678164227,28.15940032,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2009,34.6,19.0,21.3,18.1,8.6,10.2,14.4,5.7,7.2,C,C,C,C,C,C,C,C,C,Data reference period: September;,Data reference period: September;,Data reference period: September;,Data reference period: September;,Data reference period: September;,Data reference period: September;,Data reference period: September;,Data reference period: September;,Data reference period: September;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",12,Algeria,DZA,2.678164227,28.15940032,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2010,37.6,18.7,21.5,19.1,8.1,10.0,15.0,5.4,7.1,C,C,C,C,C,C,C,C,C,Data reference period: September;,Data reference period: September;,Data reference period: September;,Data reference period: September;,Data reference period: September;,Data reference period: September;,Data reference period: September;,Data reference period: September;,Data reference period: September;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",12,Algeria,DZA,2.678164227,28.15940032,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2011,,,22.4,,,10.0,,,7.2,,,C,,,C,,,C,,,Data reference period: September;,,,Data reference period: September;,,,Data reference period: September;,,,False,,,False,,,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",12,Algeria,DZA,2.678164227,28.15940032,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2012,39.2,24.9,27.5,17.0,9.6,11.0,12.6,6.4,7.6,C,C,C,C,C,C,C,C,C,Data reference period: September;,Data reference period: September;,Data reference period: September;,Data reference period: September;,Data reference period: September;,Data reference period: September;,Data reference period: September;,Data reference period: September;,Data reference period: September;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",12,Algeria,DZA,2.678164227,28.15940032,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2013,39.8,21.6,24.8,16.3,8.3,9.8,11.9,5.5,6.8,C,C,C,C,C,C,C,C,C,Data reference period: September;,Data reference period: September;,Data reference period: September;,Data reference period: September;,Data reference period: September;,Data reference period: September;,Data reference period: September;,Data reference period: September;,Data reference period: September;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",12,Algeria,DZA,2.678164227,28.15940032,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2014,39.0,22.3,25.0,15.6,9.0,10.2,11.8,6.3,7.4,C,C,C,C,C,C,C,C,C,,,,,,,,,,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",12,Algeria,DZA,2.678164227,28.15940032,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2015,45.3,26.7,29.8,16.6,9.9,11.2,12.3,7.0,8.0,C,C,C,C,C,C,C,C,C,,,,,,,,,,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",12,Algeria,DZA,2.678164227,28.15940032,Northern Africa and Western Asia,G,Global,2019,PT,Percent,2016,44.9,22.1,25.7,18.3,8.2,10.2,15.0,5.8,7.7,C,C,C,C,C,C,C,C,C,,,,,,,,,,True,True,True,True,True,True,True,True,True
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",120,Cameroon,CMR,12.7419827,5.692387031,Sub-Saharan Africa,G,Global,2019,PT,Percent,2007,5.0,4.2,4.6,3.5,2.6,3.1,2.8,2.0,2.4,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,Repository: ILO-STATISTICS - Micro data processing;,False,False,False,False,False,False,False,False,False
I.10,a3981659,"Unemployment rate, by sex, age and persons with disabilities",d5a60c11,"Unemployment rate, by sex and age",120,Cameroon,CMR,12.7419827,5.692387031,Sub-Saharan Africa,G,Global,2019,PT,Percent,2010,7.5,5.3,6.4,4.9,3.4,4.1,3.9,2.8,3.3,C,C,C,C,C,C,C,C,C,Population coverage: Nonstandard population coverage; Age coverage - minimum age: 10 years old;;,Population coverage: Nonstandard population coverage; Age coverage - minimum age: 10 years old;;,Population coverage: Nonstandard population coverage; Age coverage - minimum age: 10 years old;;,Population coverage: Nonstandard population coverage; Age coverage - minimum age: 10 years old;;,Population coverage: Nonstandard population coverage; Age coverage - minimum age: 10 years old;;,Population coverage: Nonstandard population coverage; Age coverage - minimum age: 10 years old;;,Population coverage: Nonstandard population coverage; Age coverage - minimum age: 10 years old;;,Population coverage: Nonstandard population coverage; Age coverage - minimum age: 10 years old;;,Population coverage: Nonstandard population coverage; Age coverage - minimum age: 10 years old;;,False,False,False,False,False,False,False,False,False
