INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE___T,OBS_VALUE__F,OBS_VALUE__M,TIME_DETAIL___T,TIME_DETAIL__F,TIME_DETAIL__M,NATURE___T,NATURE__F,NATURE__M,COMMENT_OBS___T,COMMENT_OBS__F,COMMENT_OBS__M,isLatestValue___T,isLatestValue__F,isLatestValue__M
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",332,Haiti,FSM,158.25,6.91666666,Latin America and the Caribbean,G,Global,2019,YR,Years,1993,15.837,16.349,15.277,1990-1995,1990-1995,1990-1995,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",332,Haiti,FSM,158.25,6.91666666,Latin America and the Caribbean,G,Global,2019,YR,Years,1998,16.111,16.71,15.45,1995-2000,1995-2000,1995-2000,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",332,Haiti,FSM,158.25,6.91666666,Latin America and the Caribbean,G,Global,2019,YR,Years,2003,16.255,16.843,15.599,2000-2005,2000-2005,2000-2005,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",332,Haiti,FSM,158.25,6.91666666,Latin America and the Caribbean,G,Global,2019,YR,Years,2008,16.953,17.718,16.105,2005-2010,2005-2010,2005-2010,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",332,Haiti,FSM,158.25,6.91666666,Latin America and the Caribbean,G,Global,2019,YR,Years,2013,17.827,18.666,16.892,2010-2015,2010-2015,2010-2015,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",332,Haiti,FSM,158.25,6.91666666,Latin America and the Caribbean,G,Global,2019,YR,Years,2018,18.706,19.622,17.685,2015-2020,2015-2020,2015-2020,E,E,E,,,,True,True,True
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",340,Honduras,FSM,158.25,6.91666666,Latin America and the Caribbean,G,Global,2019,YR,Years,1993,19.834,20.813,18.713,1990-1995,1990-1995,1990-1995,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",340,Honduras,FSM,158.25,6.91666666,Latin America and the Caribbean,G,Global,2019,YR,Years,1998,20.611,21.755,19.326,1995-2000,1995-2000,1995-2000,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",340,Honduras,FSM,158.25,6.91666666,Latin America and the Caribbean,G,Global,2019,YR,Years,2003,21.044,22.297,19.716,2000-2005,2000-2005,2000-2005,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",340,Honduras,FSM,158.25,6.91666666,Latin America and the Caribbean,G,Global,2019,YR,Years,2008,21.647,22.906,20.302,2005-2010,2005-2010,2005-2010,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",340,Honduras,FSM,158.25,6.91666666,Latin America and the Caribbean,G,Global,2019,YR,Years,2013,22.1,23.407,20.699,2010-2015,2010-2015,2010-2015,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",340,Honduras,FSM,158.25,6.91666666,Latin America and the Caribbean,G,Global,2019,YR,Years,2018,22.553,23.901,21.094,2015-2020,2015-2020,2015-2020,E,E,E,,,,True,True,True
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",344,"China, Hong Kong Special Administrative Region",FSM,158.25,6.91666666,Eastern and South-Eastern Asia,G,Global,2019,YR,Years,1993,21.473,23.489,19.303,1990-1995,1990-1995,1990-1995,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",344,"China, Hong Kong Special Administrative Region",FSM,158.25,6.91666666,Eastern and South-Eastern Asia,G,Global,2019,YR,Years,1998,22.951,25.088,20.717,1995-2000,1995-2000,1995-2000,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",344,"China, Hong Kong Special Administrative Region",FSM,158.25,6.91666666,Eastern and South-Eastern Asia,G,Global,2019,YR,Years,2003,24.067,26.39,21.73,2000-2005,2000-2005,2000-2005,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",344,"China, Hong Kong Special Administrative Region",FSM,158.25,6.91666666,Eastern and South-Eastern Asia,G,Global,2019,YR,Years,2008,24.792,27.299,22.329,2005-2010,2005-2010,2005-2010,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",344,"China, Hong Kong Special Administrative Region",FSM,158.25,6.91666666,Eastern and South-Eastern Asia,G,Global,2019,YR,Years,2013,25.637,28.132,23.197,2010-2015,2010-2015,2010-2015,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",344,"China, Hong Kong Special Administrative Region",FSM,158.25,6.91666666,Eastern and South-Eastern Asia,G,Global,2019,YR,Years,2018,26.628,29.095,24.194,2015-2020,2015-2020,2015-2020,E,E,E,,,,True,True,True
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",348,Hungary,FSM,158.25,6.91666666,Europe and Northern America,G,Global,2019,YR,Years,1993,17.235,19.368,14.732,1990-1995,1990-1995,1990-1995,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",348,Hungary,FSM,158.25,6.91666666,Europe and Northern America,G,Global,2019,YR,Years,1998,17.831,19.982,15.221,1995-2000,1995-2000,1995-2000,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",348,Hungary,FSM,158.25,6.91666666,Europe and Northern America,G,Global,2019,YR,Years,2003,18.689,20.861,15.989,2000-2005,2000-2005,2000-2005,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",348,Hungary,FSM,158.25,6.91666666,Europe and Northern America,G,Global,2019,YR,Years,2008,19.317,21.55,16.53,2005-2010,2005-2010,2005-2010,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",348,Hungary,FSM,158.25,6.91666666,Europe and Northern America,G,Global,2019,YR,Years,2013,19.92,22.012,17.282,2010-2015,2010-2015,2010-2015,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",348,Hungary,FSM,158.25,6.91666666,Europe and Northern America,G,Global,2019,YR,Years,2018,20.672,22.858,17.935,2015-2020,2015-2020,2015-2020,E,E,E,,,,True,True,True
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",352,Iceland,FSM,158.25,6.91666666,Europe and Northern America,G,Global,2019,YR,Years,1993,21.955,23.595,20.247,1990-1995,1990-1995,1990-1995,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",352,Iceland,FSM,158.25,6.91666666,Europe and Northern America,G,Global,2019,YR,Years,1998,22.189,23.781,20.532,1995-2000,1995-2000,1995-2000,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",352,Iceland,FSM,158.25,6.91666666,Europe and Northern America,G,Global,2019,YR,Years,2003,23.382,24.825,21.843,2000-2005,2000-2005,2000-2005,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",352,Iceland,FSM,158.25,6.91666666,Europe and Northern America,G,Global,2019,YR,Years,2008,23.772,25.031,22.413,2005-2010,2005-2010,2005-2010,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",352,Iceland,FSM,158.25,6.91666666,Europe and Northern America,G,Global,2019,YR,Years,2013,24.355,25.394,23.237,2010-2015,2010-2015,2010-2015,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",352,Iceland,FSM,158.25,6.91666666,Europe and Northern America,G,Global,2019,YR,Years,2018,24.737,25.779,23.644,2015-2020,2015-2020,2015-2020,E,E,E,,,,True,True,True
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",356,India,FSM,158.25,6.91666666,Central and Southern Asia,G,Global,2019,YR,Years,1993,15.444,16.259,14.688,1990-1995,1990-1995,1990-1995,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",356,India,FSM,158.25,6.91666666,Central and Southern Asia,G,Global,2019,YR,Years,1998,16.149,17.023,15.313,1995-2000,1995-2000,1995-2000,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",356,India,FSM,158.25,6.91666666,Central and Southern Asia,G,Global,2019,YR,Years,2003,16.583,17.328,15.844,2000-2005,2000-2005,2000-2005,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",356,India,FSM,158.25,6.91666666,Central and Southern Asia,G,Global,2019,YR,Years,2008,17.009,17.606,16.404,2005-2010,2005-2010,2005-2010,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",356,India,FSM,158.25,6.91666666,Central and Southern Asia,G,Global,2019,YR,Years,2013,17.633,18.239,17.021,2010-2015,2010-2015,2010-2015,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",356,India,FSM,158.25,6.91666666,Central and Southern Asia,G,Global,2019,YR,Years,2018,18.024,18.615,17.433,2015-2020,2015-2020,2015-2020,E,E,E,,,,True,True,True
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",36,Australia,FSM,158.25,6.91666666,Australia and New Zealand,G,Global,2019,YR,Years,1993,21.513,23.588,19.279,1990-1995,1990-1995,1990-1995,E,E,E,"Including Christmas Island, Cocos (Keeling) Islands and Norfolk Island.","Including Christmas Island, Cocos (Keeling) Islands and Norfolk Island.","Including Christmas Island, Cocos (Keeling) Islands and Norfolk Island.",False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",36,Australia,FSM,158.25,6.91666666,Australia and New Zealand,G,Global,2019,YR,Years,1998,22.425,24.374,20.324,1995-2000,1995-2000,1995-2000,E,E,E,"Including Christmas Island, Cocos (Keeling) Islands and Norfolk Island.","Including Christmas Island, Cocos (Keeling) Islands and Norfolk Island.","Including Christmas Island, Cocos (Keeling) Islands and Norfolk Island.",False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",36,Australia,FSM,158.25,6.91666666,Australia and New Zealand,G,Global,2019,YR,Years,2003,23.525,25.285,21.631,2000-2005,2000-2005,2000-2005,E,E,E,"Including Christmas Island, Cocos (Keeling) Islands and Norfolk Island.","Including Christmas Island, Cocos (Keeling) Islands and Norfolk Island.","Including Christmas Island, Cocos (Keeling) Islands and Norfolk Island.",False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",36,Australia,FSM,158.25,6.91666666,Australia and New Zealand,G,Global,2019,YR,Years,2008,24.419,26.023,22.715,2005-2010,2005-2010,2005-2010,E,E,E,"Including Christmas Island, Cocos (Keeling) Islands and Norfolk Island.","Including Christmas Island, Cocos (Keeling) Islands and Norfolk Island.","Including Christmas Island, Cocos (Keeling) Islands and Norfolk Island.",False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",36,Australia,FSM,158.25,6.91666666,Australia and New Zealand,G,Global,2019,YR,Years,2013,25.088,26.583,23.53,2010-2015,2010-2015,2010-2015,E,E,E,"Including Christmas Island, Cocos (Keeling) Islands and Norfolk Island.","Including Christmas Island, Cocos (Keeling) Islands and Norfolk Island.","Including Christmas Island, Cocos (Keeling) Islands and Norfolk Island.",False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",36,Australia,FSM,158.25,6.91666666,Australia and New Zealand,G,Global,2019,YR,Years,2018,25.701,27.165,24.199,2015-2020,2015-2020,2015-2020,E,E,E,"Including Christmas Island, Cocos (Keeling) Islands and Norfolk Island.","Including Christmas Island, Cocos (Keeling) Islands and Norfolk Island.","Including Christmas Island, Cocos (Keeling) Islands and Norfolk Island.",True,True,True
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",360,Indonesia,FSM,158.25,6.91666666,Eastern and South-Eastern Asia,G,Global,2019,YR,Years,1993,15.201,15.731,14.63,1990-1995,1990-1995,1990-1995,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",360,Indonesia,FSM,158.25,6.91666666,Eastern and South-Eastern Asia,G,Global,2019,YR,Years,1998,15.532,16.131,14.869,1995-2000,1995-2000,1995-2000,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",360,Indonesia,FSM,158.25,6.91666666,Eastern and South-Eastern Asia,G,Global,2019,YR,Years,2003,16.027,16.975,15.003,2000-2005,2000-2005,2000-2005,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",360,Indonesia,FSM,158.25,6.91666666,Eastern and South-Eastern Asia,G,Global,2019,YR,Years,2008,16.841,18.148,15.489,2005-2010,2005-2010,2005-2010,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",360,Indonesia,FSM,158.25,6.91666666,Eastern and South-Eastern Asia,G,Global,2019,YR,Years,2013,17.596,19.07,16.1,2010-2015,2010-2015,2010-2015,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",360,Indonesia,FSM,158.25,6.91666666,Eastern and South-Eastern Asia,G,Global,2019,YR,Years,2018,18.283,19.697,16.842,2015-2020,2015-2020,2015-2020,E,E,E,,,,True,True,True
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",364,Iran (Islamic Republic of),FSM,158.25,6.91666666,Central and Southern Asia,G,Global,2019,YR,Years,1993,16.998,16.986,17.006,1990-1995,1990-1995,1990-1995,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",364,Iran (Islamic Republic of),FSM,158.25,6.91666666,Central and Southern Asia,G,Global,2019,YR,Years,1998,17.654,17.612,17.691,1995-2000,1995-2000,1995-2000,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",364,Iran (Islamic Republic of),FSM,158.25,6.91666666,Central and Southern Asia,G,Global,2019,YR,Years,2003,18.484,18.493,18.475,2000-2005,2000-2005,2000-2005,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",364,Iran (Islamic Republic of),FSM,158.25,6.91666666,Central and Southern Asia,G,Global,2019,YR,Years,2008,19.133,19.479,18.819,2005-2010,2005-2010,2005-2010,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",364,Iran (Islamic Republic of),FSM,158.25,6.91666666,Central and Southern Asia,G,Global,2019,YR,Years,2013,19.39,19.721,19.109,2010-2015,2010-2015,2010-2015,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",364,Iran (Islamic Republic of),FSM,158.25,6.91666666,Central and Southern Asia,G,Global,2019,YR,Years,2018,19.818,20.374,19.367,2015-2020,2015-2020,2015-2020,E,E,E,,,,True,True,True
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",368,Iraq,FSM,158.25,6.91666666,Northern Africa and Western Asia,G,Global,2019,YR,Years,1993,17.567,18.644,16.486,1990-1995,1990-1995,1990-1995,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",368,Iraq,FSM,158.25,6.91666666,Northern Africa and Western Asia,G,Global,2019,YR,Years,1998,17.949,19.172,16.718,1995-2000,1995-2000,1995-2000,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",368,Iraq,FSM,158.25,6.91666666,Northern Africa and Western Asia,G,Global,2019,YR,Years,2003,17.432,18.644,16.211,2000-2005,2000-2005,2000-2005,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",368,Iraq,FSM,158.25,6.91666666,Northern Africa and Western Asia,G,Global,2019,YR,Years,2008,17.103,18.644,15.587,2005-2010,2005-2010,2005-2010,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",368,Iraq,FSM,158.25,6.91666666,Northern Africa and Western Asia,G,Global,2019,YR,Years,2013,17.455,18.644,16.211,2010-2015,2010-2015,2010-2015,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",368,Iraq,FSM,158.25,6.91666666,Northern Africa and Western Asia,G,Global,2019,YR,Years,2018,17.68,18.806,16.47,2015-2020,2015-2020,2015-2020,E,E,E,,,,True,True,True
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",372,Ireland,FSM,158.25,6.91666666,Europe and Northern America,G,Global,2019,YR,Years,1993,19.175,21.203,17.097,1990-1995,1990-1995,1990-1995,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",372,Ireland,FSM,158.25,6.91666666,Europe and Northern America,G,Global,2019,YR,Years,1998,19.774,21.701,17.78,1995-2000,1995-2000,1995-2000,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",372,Ireland,FSM,158.25,6.91666666,Europe and Northern America,G,Global,2019,YR,Years,2003,21.263,23.044,19.369,2000-2005,2000-2005,2000-2005,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",372,Ireland,FSM,158.25,6.91666666,Europe and Northern America,G,Global,2019,YR,Years,2008,22.716,24.341,20.959,2005-2010,2005-2010,2005-2010,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",372,Ireland,FSM,158.25,6.91666666,Europe and Northern America,G,Global,2019,YR,Years,2013,23.418,24.731,22.006,2010-2015,2010-2015,2010-2015,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",372,Ireland,FSM,158.25,6.91666666,Europe and Northern America,G,Global,2019,YR,Years,2018,24.562,25.705,23.338,2015-2020,2015-2020,2015-2020,E,E,E,,,,True,True,True
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",376,Israel,FSM,158.25,6.91666666,Northern Africa and Western Asia,G,Global,2019,YR,Years,1993,20.951,22.069,19.695,1990-1995,1990-1995,1990-1995,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",376,Israel,FSM,158.25,6.91666666,Northern Africa and Western Asia,G,Global,2019,YR,Years,1998,21.712,22.902,20.329,1995-2000,1995-2000,1995-2000,E,E,E,,,,False,False,False
III.10,c5db0b34,"Life expectancy at age 60, by sex",c5db0b34,"Life expectancy at age 60, by sex",376,Israel,FSM,158.25,6.91666666,Northern Africa and Western Asia,G,Global,2019,YR,Years,2003,22.724,23.961,21.279,2000-2005,2000-2005,2000-2005,E,E,E,,,,False,False,False
