INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE___T__Y_GE25___X,OBS_VALUE__F__Y_GE25___X,OBS_VALUE__M__Y_GE25___X,OBS_VALUE___T__Y15T24___X,OBS_VALUE__F__Y15T24___X,OBS_VALUE__M__Y15T24___X,OBS_VALUE___T__Y_GE15___X,OBS_VALUE__F__Y_GE15___X,OBS_VALUE__M__Y_GE15___X,NATURE___T__Y_GE25___X,NATURE__F__Y_GE25___X,NATURE__M__Y_GE25___X,NATURE___T__Y15T24___X,NATURE__F__Y15T24___X,NATURE__M__Y15T24___X,NATURE___T__Y_GE15___X,NATURE__F__Y_GE15___X,NATURE__M__Y_GE15___X,COMMENT_OBS___T__Y_GE25___X,COMMENT_OBS__F__Y_GE25___X,COMMENT_OBS__M__Y_GE25___X,COMMENT_OBS___T__Y15T24___X,COMMENT_OBS__F__Y15T24___X,COMMENT_OBS__M__Y15T24___X,COMMENT_OBS___T__Y_GE15___X,COMMENT_OBS__F__Y_GE15___X,COMMENT_OBS__M__Y_GE15___X,isLatestValue___T__Y_GE25___X,isLatestValue__F__Y_GE25___X,isLatestValue__M__Y_GE25___X,isLatestValue___T__Y15T24___X,isLatestValue__F__Y15T24___X,isLatestValue__M__Y15T24___X,isLatestValue___T__Y_GE15___X,isLatestValue__F__Y_GE15___X,isLatestValue__M__Y_GE15___X
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",Sd5a60c11,"Unemployment rate, by sex and age",840,United States of America,USA,-99.13830311,39.5277871,Europe and Northern America,G,Global,2021,PT,Percent,2009,7.9,6.9,8.8,17.6,14.9,20.1,9.3,8.1,10.3,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | Nonstandard age group: Excluding age 15,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | Nonstandard age group: Excluding age 15,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | Nonstandard age group: Excluding age 15,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,False,False,False,False,False,False,False,False,False
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",Sd5a60c11,"Unemployment rate, by sex and age",840,United States of America,USA,-99.13830311,39.5277871,Europe and Northern America,G,Global,2021,PT,Percent,2010,8.3,7.5,9.0,18.4,15.8,20.8,9.6,8.6,10.5,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | Nonstandard age group: Excluding age 15,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | Nonstandard age group: Excluding age 15,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | Nonstandard age group: Excluding age 15,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,False,False,False,False,False,False,False,False,False
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",Sd5a60c11,"Unemployment rate, by sex and age",840,United States of America,USA,-99.13830311,39.5277871,Europe and Northern America,G,Global,2021,PT,Percent,2011,7.6,7.3,7.9,17.3,15.7,18.8,9.0,8.5,9.4,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | Nonstandard age group: Excluding age 15,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | Nonstandard age group: Excluding age 15,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | Nonstandard age group: Excluding age 15,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,False,False,False,False,False,False,False,False,False
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",Sd5a60c11,"Unemployment rate, by sex and age",840,United States of America,USA,-99.13830311,39.5277871,Europe and Northern America,G,Global,2021,PT,Percent,2012,6.6,6.7,6.4,16.2,14.9,17.3,8.1,7.9,8.2,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | Nonstandard age group: Excluding age 15,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | Nonstandard age group: Excluding age 15,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | Nonstandard age group: Excluding age 15,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,False,False,False,False,False,False,False,False,False
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",Sd5a60c11,"Unemployment rate, by sex and age",840,United States of America,USA,-99.13830311,39.5277871,Europe and Northern America,G,Global,2021,PT,Percent,2013,6.1,6.0,6.2,15.6,13.9,17.1,7.4,7.1,7.6,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | Nonstandard age group: Excluding age 15,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | Nonstandard age group: Excluding age 15,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | Nonstandard age group: Excluding age 15,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,False,False,False,False,False,False,False,False,False
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",Sd5a60c11,"Unemployment rate, by sex and age",840,United States of America,USA,-99.13830311,39.5277871,Europe and Northern America,G,Global,2021,PT,Percent,2014,5.0,5.1,5.0,13.4,12.2,14.5,6.2,6.1,6.3,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | Nonstandard age group: Excluding age 15,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | Nonstandard age group: Excluding age 15,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | Nonstandard age group: Excluding age 15,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,False,False,False,False,False,False,False,False,False
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",Sd5a60c11,"Unemployment rate, by sex and age",840,United States of America,USA,-99.13830311,39.5277871,Europe and Northern America,G,Global,2021,PT,Percent,2015,4.3,4.3,4.3,11.6,10.4,12.8,5.3,5.2,5.4,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | Nonstandard age group: Excluding age 15,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | Nonstandard age group: Excluding age 15,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | Nonstandard age group: Excluding age 15,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,False,False,False,False,False,False,False,False,False
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",Sd5a60c11,"Unemployment rate, by sex and age",840,United States of America,USA,-99.13830311,39.5277871,Europe and Northern America,G,Global,2021,PT,Percent,2016,4.0,4.1,4.0,10.4,9.3,11.4,4.9,4.8,4.9,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | Nonstandard age group: Excluding age 15,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | Nonstandard age group: Excluding age 15,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | Nonstandard age group: Excluding age 15,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,False,False,False,False,False,False,False,False,False
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",Sd5a60c11,"Unemployment rate, by sex and age",840,United States of America,USA,-99.13830311,39.5277871,Europe and Northern America,G,Global,2021,PT,Percent,2017,3.6,3.7,3.5,9.2,8.1,10.3,4.4,4.3,4.4,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | Nonstandard age group: Excluding age 15,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | Nonstandard age group: Excluding age 15,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | Nonstandard age group: Excluding age 15,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,False,False,False,False,False,False,False,False,False
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",Sd5a60c11,"Unemployment rate, by sex and age",840,United States of America,USA,-99.13830311,39.5277871,Europe and Northern America,G,Global,2021,PT,Percent,2018,3.2,3.2,3.2,8.6,7.7,9.5,3.9,3.8,4.0,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | Nonstandard age group: Excluding age 15,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | Nonstandard age group: Excluding age 15,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | Nonstandard age group: Excluding age 15,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,False,False,False,False,False,False,False,False,False
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",Sd5a60c11,"Unemployment rate, by sex and age",840,United States of America,USA,-99.13830311,39.5277871,Europe and Northern America,G,Global,2021,PT,Percent,2019,3.0,3.0,2.9,8.4,7.3,9.4,3.7,3.6,3.7,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | Nonstandard age group: Excluding age 15,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | Nonstandard age group: Excluding age 15,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | Nonstandard age group: Excluding age 15,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,True,True,True,True,True,True,True,True,True
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",Sd5a60c11,"Unemployment rate, by sex and age",854,Burkina Faso,BFA,-1.742843829,12.27491081,Sub-Saharan Africa,G,Global,2021,PT,Percent,2014,5.7,8.1,3.3,8.7,12.5,5.3,6.5,9.2,3.9,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False,False,False,False,False,False,False
I.10,Ia3981659,"Unemployment rate, by sex, age and persons with disabilities",Sd5a60c11,"Unemployment rate, by sex and age",854,Burkina Faso,BFA,-1.742843829,12.27491081,Sub-Saharan Africa,G,Global,2021,PT,Percent,2018,3.9,3.7,4.0,8.6,8.4,8.9,4.7,4.6,4.8,C,C,C,C,C,C,C,C,C,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old,True,True,True,True,True,True,True,True,True
